"","1","2","3","4","5","6"
"TRIM28",0,0,0,0,0,0
"TP53",0.0294706370711009,0.0294706370711009,0.0294706370711009,0.0294706370711009,0.0294706370711009,0.0294706370711009
"CCNB1",0.0589439839371204,0.0589439839371204,0.0589439839371204,0.0589439839371204,0.0589439839371204,0.0589439839371204
"RPS27A",0.0904610774650879,0.0904610774650879,0.0904610774650879,0.0904610774650879,0.0904610774650879,0.0904610774650879
"CCNA2",0.0908530353639529,0.123876508557148,0.123876508557148,0.123876508557148,0.123876508557148,0.123876508557148
"UBA52",0.124280440288716,0.124280440288716,0.124280440288716,0.124280440288716,0.124280440288716,0.123876508557148
"AURKB",0.124942290006416,0.124942290006416,0.124942290006416,0.124942290006416,0.124280440288716,0.124330058504941
"TPX2",0.125948010010501,0.125177151047431,0.125948010010501,0.125948010010501,0.124942290006416,0.125053955582922
"AURKA",0.12722440728366,0.126182871051516,0.12722440728366,0.125948010010501,0.126024286597764,0.126024286597764
"BIRC5",0.128556440844121,0.127459268324675,0.128556440844121,0.12722440728366,0.12729529928429,0.12729529928429
"EXO1",0.129587893270764,0.1289374972953,0.128556440844121,0.128556440844121,0.128992864644859,0.128992864644859
"UBB",0.129722464526214,0.129045983675996,0.128976748716323,0.130612961059651,0.130612961059651,0.130612961059651
"MYC",0.130103520977393,0.12909981519195,0.129085235097019,0.130749447087504,0.132965349427119,0.132965349427119
"CDC25C",0.1621942703852,0.130170042839421,0.131169754959706,0.133101835454972,0.137349126714911,0.137349126714911
"UBC",0.162260792247228,0.130209294260445,0.131237208362509,0.137485612742764,0.140131011430594,0.140131011430594
"PCNA",0.163003271252108,0.185365988948325,0.132644984226721,0.137553066145567,0.147060940908518,0.147060940908518
"RFC4",0.164245153801132,0.217456738356132,0.132893795539464,0.137914301603249,0.147197426936371,0.156213272259382
"PPP2CA",0.164845371909588,0.218056956464587,0.133716045666375,0.144544720129623,0.156349758287234,0.159782841504814
"PPP2R1A",0.16553864182177,0.218799435469467,0.136695030088322,0.147626115796856,0.156706821749331,0.163544360346694
"JUN",0.165881065179539,0.219174488527886,0.141382476038165,0.148046423669058,0.160375537197717,0.168140131059854
"PSMA5",0.167159805736406,0.219439742890261,0.142374209216695,0.150402249589336,0.160447162596106,0.172982743648167
"CHEK1",0.168805187429308,0.220203738510306,0.175168710530215,0.153704165220284,0.164360933435128,0.173174102197745
"GTSE1",0.205939237943004,0.221482479067173,0.182101539497566,0.16345316058118,0.169103494875501,0.173954642529782
"CDC42",0.206255831946605,0.221882392225179,0.185370469306865,0.167722941783818,0.173659093759519,0.178833013556512
"PSMC4",0.207888364288526,0.223124274774203,0.189359268948586,0.172311436338851,0.17893133455138,0.183709269157971
"PSMD14",0.209735200791711,0.227051653044896,0.190757938561234,0.176907776833416,0.183807590152839,0.183807590152839
"NGFR",0.243303374723749,0.229768928128891,0.193067402432334,0.182308424197073,0.187071936286295,0.189487542337329
"HSP90AA1",0.243654832015979,0.230355721507706,0.202983789831816,0.184265598199915,0.19250312418674,0.194910123606943
"EP300",0.277101840005967,0.235184286003054,0.207832742614219,0.18944941816134,0.198755647066185,0.207835120105966
"CCNE2",0.278444698256501,0.236864739877519,0.20944541674629,0.191170003174629,0.211680643565208,0.223839765010617
"VCAN",0.337386239868513,0.241189290900496,0.214994963544327,0.224948205598849,0.213971259046602,0.242174236333685
"EGFR",0.337743045463456,0.243083501319293,0.220206671949687,0.237630136963682,0.230293179106738,0.246337034948412
"PPP2CB",0.338207546302682,0.245309940002469,0.22613077772082,0.243527816070984,0.248627650429805,0.248627650429805
"ZWINT",0.340649000910758,0.283306377444985,0.231486569482369,0.250294365842128,0.248744973840512,0.248744973840512
"CDK2",0.342016196361088,0.291095717621329,0.286717447765929,0.250411689252835,0.25078330652933,0.256352297013689
"HDAC1",0.342190833706449,0.295722210656645,0.287068218015756,0.253093954378963,0.251289878211819,0.264778589271504
"PSMA4",0.344135695329422,0.305815525745248,0.287185541426462,0.255028091387418,0.287380435672702,0.272237405496079
"RPA3",0.344812383744264,0.306054871278217,0.287707394442119,0.271527412950217,0.295106310649164,0.27450562455061
"RAC1",0.345034432839663,0.312335277217516,0.294001906519046,0.292174239309949,0.302358604922315,0.283359434664549
"PPP2R1B",0.345868782389255,0.363673435349683,0.306905686124203,0.299900114286411,0.311457220258734,0.319804458690185
"CDK5",0.346297584282044,0.369282664230394,0.313973649712632,0.302742171062582,0.314480179656752,0.328914449798265
"PIK3CA",0.368102451608678,0.374978140055829,0.330472971275431,0.310157758104959,0.323333989770691,0.332114810698947
"CCT3",0.368512281706977,0.381872223830131,0.351119797635163,0.318979127599694,0.325268126779146,0.340191173313101
"CCT5",0.369001855893038,0.387685781915278,0.355160928805515,0.328434028358956,0.33455551938989,0.342350010266573
"CCT8",0.369580363760516,0.42311399192697,0.355485943766252,0.3377214209697,0.342856581949062,0.351729534356385
"RMI2",0.370760377977102,0.423316984765444,0.362785325440286,0.337927385142489,0.346022483528871,0.352236106038874
"PSMB4",0.372686114460964,0.430250886195126,0.402007396152261,0.34622844770166,0.355402007618683,0.368786557658638
"RBBP4",0.372999440132078,0.44603501656506,0.410022071397955,0.355607971791472,0.363722017820592,0.377885152360501
"RMI1",0.374346540513447,0.44706057156406,0.419036902547759,0.356003905994114,0.372851033985439,0.386673633251117
"TXN",0.403818181256472,0.462246346182582,0.419623695926574,0.361168451141372,0.389839534830927,0.39548977348801
"BARD1",0.405335435207835,0.480929158133923,0.422907561783594,0.361787309775171,0.398655675067819,0.398655675067819
"PSMD2",0.40722882620644,0.489392292738591,0.432871869927742,0.417072356840164,0.409998687684723,0.409998687684723
"PSMD4",0.409292212465755,0.492129493031351,0.436351169552203,0.425546614022358,0.410204651857512,0.421009973232629
"ARF1",0.40941018170348,0.50130041512444,0.446110781640885,0.465594739848258,0.421215937405418,0.433361550749924
"ATM",0.410164275841586,0.508959337059184,0.454604552044822,0.474723756013106,0.43375770610853,0.445903319453036
"DNA2",0.445049502669431,0.510405751791982,0.464236232119738,0.491849486880777,0.446109283625824,0.456550138669737
"PSMD10",0.447425464701928,0.520031598437014,0.465674079996429,0.502982871743595,0.456756102842526,0.467648711018064
"PSMA3",0.4496035808133,0.521827337446048,0.474527346595865,0.512259761496053,0.467854675190853,0.480071199366293
"AKT1",0.502948185095973,0.530649050173847,0.486790456770302,0.524801530199165,0.474218217804853,0.490389079628931
"RHOA",0.534401250919636,0.530856286555174,0.496233405143307,0.528085396056186,0.486830007765067,0.500783558400251
"TFDP2",0.535266770314259,0.532746845265499,0.497640443512702,0.539289389448858,0.497218027343958,0.528083914249044
"RBBP7",0.535466382636929,0.534092606732048,0.514766174380374,0.542768689073318,0.507612506115278,0.540803209658063
"PSME2",0.537959594389429,0.565544014312294,0.523741274161323,0.55533007833381,0.50928356070817,0.55377790296378
"PSMC2",0.540378289763319,0.568547278438597,0.53517644899565,0.556790927474236,0.54925797721776,0.554054006452822
"PSMB5",0.542771777835046,0.578306890527279,0.546380442388322,0.567792619083623,0.576742198985154,0.567341982350051
"CCNE1",0.545743400339743,0.580589595689801,0.557046660642476,0.578882360371516,0.577138133187796,0.582641436515535
"KIF11",0.550668275634151,0.580754875548918,0.566775599530357,0.589176711416817,0.590239092549273,0.59012713292617
"BUB1",0.554987154521043,0.581703833115578,0.580016418779453,0.602098834555516,0.603394630654337,0.604894878407655
"KRAS",0.58118248242465,0.584666390936164,0.613485292092066,0.612486854134408,0.617094982319243,0.613096489216137
"ITGA1",0.628468218855355,0.587837161021526,0.624854421144068,0.613230719939591,0.63259622839573,0.615195233973466
"BRCA1",0.629723898636895,0.596330931425464,0.634944829003536,0.626036898404707,0.633380958563263,0.655169650483055
"CCT2",0.630338375254894,0.599561878195977,0.636761804548263,0.653815901068462,0.648148704044748,0.658112782269553
"RFC3",0.631397475422362,0.603254244734765,0.666255369166663,0.667202984673904,0.703433751109741,0.671508656998731
"BLM",0.632953763178668,0.612885924809681,0.668835827557278,0.682371974399135,0.707012437434579,0.684045247937711
"RFC2",0.634651920127382,0.67595618210493,0.670976233709237,0.696173036914919,0.715214048243061,0.684441182140352
"TOP2A",0.642542492667183,0.676949233772954,0.684195968567358,0.704374647723401,0.718984799313707,0.697359096276802
"ASPM",0.65201795516969,0.685957266581267,0.739506318965446,0.71972866511889,0.721927931100204,0.70093778260164
"CHD4",0.715051195269744,0.689610548221617,0.752597007899787,0.72288918213166,0.734222493677194,0.701722512769172
"SRC",0.715222115005725,0.706770141447934,0.767078637081283,0.724403780722316,0.747860396768362,0.705493263839819
"CDC20",0.723601810401789,0.7102640794198,0.770094482152004,0.726429441151326,0.760778310904812,0.731938799194392
"PSMB3",0.726114383210326,0.719121706870841,0.783820022541181,0.755923005769725,0.761739561936268,0.787223846259385
"FOS",0.726225019333235,0.73154121592841,0.812255333482452,0.768265296413626,0.76335954516077,0.796804108190972
"PSMD12",0.72879709126593,0.732255758410301,0.827507145827732,0.781960856071729,0.789805080515344,0.807301213461774
"CCNB2",0.734331567722413,0.742325927424427,0.841639613527903,0.794882353953428,0.82127050225983,0.816809263782114
"UBE2D1",0.736063486314622,0.753761102258753,0.850171488107587,0.797247498202334,0.830911360485032,0.831828536365459
"MAPK3",0.769481435745588,0.756218381303844,0.913241745402837,0.83074020052807,0.832937020914041,0.857103218472506
"SEM1",0.771872915914618,0.767422374696516,0.92565323244682,0.840468911575475,0.843471514576579,0.858975172891884
"NCAPG",0.776922613086196,0.778447021507925,0.928298704707141,0.868882720310886,0.853037362998535,0.89044059463637
"MAPK1",0.777073639426668,0.781862336503115,0.931413703528329,0.871596796593889,0.868104212874832,0.893161626949777
"PSMA7",0.779415119261979,0.783559240253832,0.945324058989105,0.882185496141568,0.870981475055113,0.904282475332669
"H2AFX",0.781209776947015,0.793289392753531,0.945622443003695,0.897251174583658,0.896304768277118,0.906496527700563
"KIF2C",0.787171871263613,0.793817666658206,0.946571400570354,0.907142675035408,0.89903522167718,0.907614008598893
"CDCA8",0.793156116316093,0.794433925539873,0.948740427882638,0.910387720240307,0.910344461998956,0.918232559037392
"RELN",0.848388924738822,0.807800244905131,0.961767009609098,0.935781490110051,0.916428157813175,0.927514404252196
"PLK1",0.858078149176502,0.818352741244737,0.971495720656503,0.9988517474053,0.925792269709491,0.933598100066415
"NBN",0.859104707657762,0.819742873451755,0.974341052878423,1.01016098772708,0.93641082014799,0.933601461741897
"EPHB1",0.859464196287934,0.831379937351291,0.977494494163644,1.01952509962339,0.969921168079011,0.946182307073915
"BRIP1",0.86163651467206,0.890321478963303,0.980862970778102,1.02247974544823,0.982502013411028,0.956939179641429
"PSMB2",0.864140053706607,0.891450271919308,0.993807561027305,1.02866343641097,0.993258885978543,0.97455159240308
"PSMD11",0.866865514584968,0.917645599822915,1.02222136976272,1.08397378680906,1.01092130815614,0.977414321900602
"YWHAH",0.867503114868314,0.930865334681036,1.03192280878303,1.08703198914353,1.01092466983162,0.988638948329205
"KIF4A",0.882900094036449,0.932702120798774,1.03533015445748,1.09779952158423,1.0139047889852,0.997512795946514
"PSMA6",0.885262769457009,0.945895193137117,1.03678312250584,1.11038036691625,1.0171498341901,1.00048507442279
"MET",0.885499501169482,0.960575741503197,1.04069202441376,1.12804278909384,1.08022009148535,1.00942256561406
"MELK",0.901343576573579,0.974411903905668,1.05359187358576,1.13879966166136,1.08909393910265,1.04294075422238
"YWHAB",0.901993741511467,0.991232464013541,1.05516754713668,1.14191466048255,1.10031856553126,1.10601101151763
"UBE2C",0.913255954255629,0.992096524953009,1.06439159892782,1.15078850809986,1.10925605672253,1.13093760762435
"PSMD1",0.915912019933019,0.992496669740751,1.09002797033142,1.15972599929113,1.11252863817594,1.13418265282925
"RFC5",0.917113349327186,1.0273818965686,1.10133721065319,1.17095062571973,1.11530655628362,1.14317935833524
"DMD",0.933192233680969,1.05581720750987,1.10519760511715,1.17095398739521,1.12430326178961,1.14958416967557
"MAD2L1",0.94351260594703,1.05917598457693,1.13139293302076,1.17295105879594,1.14922985789633,1.15294674611113
"KIT",0.944070676445,1.07357629293561,1.1350788391946,1.17506004764579,1.15572466421882,1.15572466421882
"CENPE",0.961738762449942,1.07460821502022,1.1383636540109,1.17821348893101,1.15883966304,1.16555759768883
"BUB1B",0.973349791908486,1.07802147351286,1.14468197448333,1.18158196554547,1.16862023692994,1.17533817157877
"KIF20A",0.982564058883038,1.07854737200615,1.14682063570503,1.18498931121992,1.17845317039996,1.18708643866824
"SUMO1",0.983798709446619,1.08707924658584,1.1595576154362,1.18786817248759,1.23376352079805,1.19295887678853
"CREBBP",0.983842200326151,1.08869120353192,1.17032514787689,1.19177707439551,1.23979065819219,1.19974775938092
"VEGFD",0.9850143343657,1.09196487243183,1.17049042773601,1.21797240229911,1.26598598609579,1.20912545757035
"TFDP1",0.985622890679123,1.09308636613115,1.17918530555315,1.22696910780511,1.27773425318527,1.22912125144858
"CCT7",0.986311654847812,1.09625628130491,1.18278305219455,1.22745387757673,1.28011480879292,1.23252708932151
"NDC80",0.99405546309899,1.10887670716154,1.19154630002695,1.22925986462722,1.28325529045838,1.24110512698931
"UBE2A",0.994900909266133,1.13852646354466,1.19316204584576,1.23588800341285,1.28661034421589,1.26730045489292
"DLGAP5",1.00400620343477,1.14160232791132,1.2111776811824,1.23683696097951,1.29000571366849,1.27919689410457
"CENPF",1.01280786815577,1.14504515403453,1.22193455374991,1.24670843767888,1.29389991437611,1.28875214648328
"ITGB1",1.01311529577092,1.14793427377325,1.22397672933354,1.2563549677877,1.3006887969685,1.2960688296911
"YWHAG",1.04853197480368,1.16194882110114,1.22437687412128,1.26021536225166,1.31071984904262,1.30432307675058
"MRE11",1.0492576888146,1.1749754028276,1.23634155832766,1.28532836171957,1.31254837851434,1.30697554504555
"PSMD3",1.05186573906275,1.17812307884468,1.23943579820361,1.28901426789341,1.33254417239257,1.30974928298625
"ATR",1.08736708857555,1.18153555251952,1.24141319446784,1.29099166415763,1.33550305733666,1.3177411692507
"PSMC6",1.08993853264663,1.21495633751396,1.27656229531153,1.29341062525549,1.34423946943342,1.32100797792208
"UBE2I",1.09053500664344,1.21531582614414,1.28555900081752,1.30075461683126,1.34689847046018,1.32449387420131
"PSME1",1.0934089426615,1.22504453719154,1.28738411659769,1.31250288392073,1.35656845975283,1.32800598475256
"RAD1",1.09502465766738,1.22668407709284,1.28939583681188,1.31623782335854,1.36482270681231,1.38331633515065
"DTL",1.10378984124518,1.25509788582825,1.29095760632641,1.31908037384008,1.36897592250975,1.38735383933879
"FGF2",1.10502786426322,1.25804351533706,1.29096096800189,1.32586925643247,1.37115320679408,1.3975921025584
"PPP2R5C",1.10542713652525,1.26040272647905,1.29397830071726,1.33628515459508,1.38304964600573,1.40762371139775
"MAPK11",1.1057123089796,1.26115985649089,1.29742922369877,1.34453940165456,1.39047986747193,1.40945224086947
"CDK1",1.12389792273189,1.27431272551066,1.30093408171247,1.34488811482096,1.39443718303853,1.41901808795214
"HMMR",1.13353708712511,1.32954553393339,1.3109348658585,1.36488390869918,1.40249414833486,1.42128208818262
"CDC45",1.15242254105458,1.33924697295371,1.36987640747052,1.36673033821624,1.40634982135058,1.42526548879327
"SKP2",1.18848720560675,1.3413582610297,1.37952293757934,1.37648428899533,1.41633271867094,1.4274685775339
"TTK",1.19706065877372,1.3450064100347,1.38615107636498,1.38522070109208,1.41692310210338,1.43298928012006
"YWHAZ",1.19799391394251,1.34742414535215,1.38635742801126,1.38710111048576,1.41944312413651,1.43758088403926
"FGF1",1.19953073176518,1.34770145955148,1.38671691664144,1.38945697439402,1.42900897121917,1.44138080183439
"H2AFZ",1.20252022427346,1.35901069987326,1.3898868318152,1.39673252046006,1.43935262337994,1.44476285163451
"PTK2",1.20325143669661,1.37191054904526,1.41499983128311,1.40495781397312,1.44161662361043,1.45692974863637
"NUSAP1",1.21381893557927,1.37505323592401,1.41805061938541,1.40719642087041,1.44196533677683,1.46510259228832
"NUF2",1.22336994526549,1.37624553870451,1.41940081675856,1.41924753548222,1.44753575131594,1.47395540163827
"CAV1",1.2238252598209,1.38580389234173,1.42251195305633,1.4546710767352,1.4484847088826,1.47781107465398
"PSMB8",1.22545491856017,1.41153068316114,1.43073358293734,1.45487742838149,1.45033113839966,1.48662786924521
"KIF23",1.23589952263378,1.41182044591479,1.43401004248973,1.45847110847662,1.45492274231885,1.48914789127834
"ERCC6L",1.24882661214547,1.41287575859834,1.44226428954921,1.45868781995707,1.46708963932072,1.48949660444474
"E2F1",1.25147296760467,1.42045611642921,1.49754605543045,1.46233458858407,1.46897004871439,1.4966071799198
"CENPA",1.2624477746843,1.4213290856464,1.50061184639733,1.47239810841535,1.47731689791064,1.49941034782245
"RAC3",1.26254361041059,1.42223242739794,1.50124846703009,1.48196395549802,1.47752324955693,1.49961669946874
"CARM1",1.26287064332681,1.43515850582346,1.50197041657349,1.48232344412819,1.48004744168192,1.5014463271539
"PSMD5",1.26540308410957,1.43585558754122,1.50396906362573,1.4878938586673,1.48236667109013,1.50340664933934
"PSMA1",1.26713568667103,1.49933353218802,1.5157173307152,1.49015785889779,1.49121948044007,1.53479392756872
"RACGAP1",1.27662143133818,1.5028733584808,1.5252747499959,1.49342171847926,1.5000362750313,1.5452006885338
"NEK2",1.28921743088684,1.50306485051938,1.53631450657664,1.49519800861922,1.51044303599638,1.54584078391917
"EGF",1.29030300416834,1.51383238296008,1.53993547143844,1.50554166077999,1.5140367160915,1.54816001332738
"PSMD13",1.32807830215816,1.52252726077722,1.54699509482184,1.50869181279046,1.51683988399415,1.55068420545237
"RPA1",1.32829069726517,1.53129050860962,1.54769079621428,1.52085870979232,1.52048665262115,1.55068420545237
"OIP5",1.3404276275677,1.54394318840697,1.54828793188143,1.52428323034167,1.52766033905608,1.56305128008417
"MAX",1.34059651071908,1.54533288607135,1.54916691317775,1.52759929234628,1.56308388030906,1.56842273178919
"CDKN3",1.35429920832234,1.55620546059726,1.56916270705598,1.58654083395829,1.56623403231953,1.57201641188431
"PSMD8",1.35649904231833,1.5742210959339,1.57028420075529,1.58988398942605,1.5665935209497,1.57566318051131
"HJURP",1.36920796916452,1.5767306897352,1.57356830657984,1.59815488122883,1.5789605955815,1.57678614362227
"CENPU",1.38052231950647,1.57959680445179,1.5825877145235,1.60021309561871,1.61034787381087,1.58510363340114
"RAC2",1.38069924070833,1.58042756690202,1.61600987984327,1.60080356532739,1.61317459087484,1.62073250405858
"KAT2B",1.38127864441973,1.58324986888074,1.61846531703101,1.60547112664006,1.61317459087484,1.62123618279708
"PBK",1.39348415883932,1.58472278577357,1.62163250519626,1.61587788760514,1.61378653803157,1.62380626557267
"CEP55",1.40733530666309,1.59142750394716,1.6246799062951,1.61675686890146,1.61712992481506,1.62695641758314
"TACR1",1.43321181667355,1.59457802008855,1.63195545236114,1.62557366349268,1.62036944429234,1.63531334581487
"MAPK14",1.43331619624916,1.60357472559454,1.64038363490082,1.63274734992761,1.62363591861688,1.63911417756459
"HDAC2",1.43357845282471,1.60375398477492,1.65243474951263,1.63636831478941,1.62569413300676,1.64171017683988
"PCLAF",1.44907582055653,1.60571516196309,1.65333809126417,1.63933264215511,1.63136817426144,1.64505356362337
"OXTR",1.44944556530821,1.61536169207191,1.66340161109545,1.64818545150506,1.63178707212069,1.64575203846045
"PTTG1",1.46824736473896,1.61620713823905,1.67296745817811,1.64818545150506,1.63528528913857,1.64813251371556
"ANLN",1.49668267568023,1.61693324447199,1.67853787271723,1.66093523255474,1.63646092332767,1.65134725330228
"CDKN1A",1.49683609153017,1.62693402861802,1.69070476971909,1.66333259983524,1.63823721346763,1.65702429612843
"CCND3",1.49781566425612,1.6279164324835,1.70122926888272,1.66481632032255,1.63926699150742,1.65967368462181
"CDKN1B",1.49788955454347,1.62819170942246,1.70349326911321,1.6676194882252,1.64758448128629,1.66296493883691
"GSK3B",1.4993257125625,1.63151343330615,1.704523047153,1.70497257276444,1.65015456406189,1.67091799009954
"CTNNB1",1.49977473671561,1.63151679498163,1.71279393895577,1.708095114247,1.7090961056739,1.6718710107462
"RRM2",1.51451665932742,1.63289668672677,1.72313759111654,1.71142386675423,1.7127170705357,1.67402536698734
"PRKAG1",1.51472074203241,1.63349763700419,1.72631535060709,1.71254064063062,1.7152943361691,1.67636939065613
"EPHA2",1.51555383116406,1.63367455820605,1.72649293228949,1.71357041867041,1.71568526192625,1.67676031641327
"HIST1H2BK",1.5195955821702,1.64280383659997,1.72674453970257,1.74495769689979,1.71806573718135,1.67779009445306
"SUMO2",1.52069935688539,1.64342113075135,1.75639429608568,1.75089836453604,1.72198788677376,1.68370155917516
"KIF18A",1.52924181655132,1.64451871588596,1.76512859694024,1.75422538845703,1.73034481500549,1.68778553865445
"SCN3B",1.52924439722717,1.64531109903146,1.76999317945682,1.75679547123262,1.73146158888188,1.69635790870724
"MYB",1.52964372284007,1.64706560812478,1.78682416298496,1.75763760476192,1.73411097737527,1.69989708828412
"BAX",1.52980856261274,1.67224340392984,1.78806878136022,1.75812113228414,1.73723351885782,1.70691473400551
"PXN",1.5305393950702,1.67392674408945,1.78966115361396,1.76050160753925,1.77458660339707,1.71049473630832
"RPA2",1.53073559302265,1.7114534278338,1.79210994391711,1.76089253329639,1.78026364622321,1.71882786895852
"COL18A1",1.56020731293802,1.71970767489328,1.79935260836842,1.76921002307527,1.78359239873044,1.75723711322333
"PPP1CA",1.56127335258052,1.72039643906197,1.8629837501214,1.7700400057908,1.79154544999307,1.75808420471054
"PSMC3",1.56292160137254,1.72100464350431,1.86930348425253,1.77268939428419,1.79306516107041,1.75920097858693
"CENPM",1.57572445802905,1.72173547596177,1.86930348425253,1.77393401265944,1.79354868859263,1.762278978389
